id,property_url,title,address,price,pricing_qualifier,listing_time,property_type,bedrooms,bathrooms,epc_rating,size,features,latitude,longitude,tenure
2173,https://www.onthemarket.com/details/12991764/,2 bedroom apartment for sale,"Coaters Lane, High Wycombe HP10",420000,Price qualifier not available,Added > 14 days,Apartment,2 bed,2bath,EPC rating: B*,828 sq ft / 77 sq m,"[""Stunning Views"", ""Exclusive Gated Development"", ""NO Chain"", ""2 Double Bedrooms"", ""En-Suite"", ""Secure Parking for 2 Cars"", ""Long Lease"", ""Lift"", ""Useful Storage"", ""Short walk to village centre""]",51.596564213814,-0.684094610701,UNKNOWN
2174,https://www.onthemarket.com/details/14443474/,2 bedroom barn conversion for sale,"Bury Farm Courtyard, Pednor Road, Buckinghamshire, HP5",650000,Guide price,Added > 14 days,Barn conversion,2 bed,2bath,EPC rating not available,Size info not available,"[""Tenure: Freehold"", ""A charming end of terrace barn conversion"", ""High specification throughout"", ""Tucked away location on edge of old town"", ""Short level walk to town & station"", ""Two double bedrooms"", ""Courtyard gardens/parking/no chain""]",51.716771792078,-0.643709355641,FREEHOLD
2175,https://www.onthemarket.com/details/14578799/,3 bedroom detached house for sale,"Gardens Close, High Wycombe HP14",485000,Price qualifier not available,Added > 14 days,Detached house,3 bed,2bath,EPC rating: C*,936 sq ft / 87 sq m,"[""Modern Style Detached Home"", ""Popular Cul De Sac Location"", ""Three Bedrooms With En-Suite To Main Bedroom"", ""Refitted Kitchen With Built In Appliances"", ""Ample Off Street Parking To Front""]",51.657693753407,-0.893026650712,UNKNOWN
2176,https://www.onthemarket.com/details/13616212/,4 bedroom semi-detached house for sale,"Hill Farm Road, Chesham, HP5",600000,Guide price,Added > 14 days,Semi-detached house,4 bed,3bath,EPC rating not available,Size info not available,"[""Tenure: Freehold"", ""A substantial semi-detached house"", ""Three/four receptions rooms"", ""Four double bedrooms"", ""Desirable south side of Chesham"", ""Highly regarded school catchments"", ""Landscaped gardens & ample parking""]",51.694590018109,-0.598618088897,FREEHOLD
1416,https://www.onthemarket.com/details/14756398/,3 bedroom terraced house for sale,"Wychwood Gardens, High Wycombe HP12",350000,Price qualifier not available,Added > 14 days,Terraced house,3 bed,1bath,EPC rating: D*,796 sq ft / 74 sq m,"[""QUIET CUL-DE-SAC LOCATION"", ""FAR REACHING VIEWS TO FRONT ASPECT"", ""REALLY WELL KEPT THROUGHOUT"", ""ALLOCATED PARKING"", ""LARGE LOUNGE WITH LOG BURNER"", ""DOUBLE GLAZED & ELECTRIC HEATING"", ""IDEAL STARTER HOME"", ""THREE BEDROOMS"", ""INTERNAL VIEWING ADVISED"", ""CLOSE TO JUNCTION 4 OF M40""]",51.625448829613,-0.78464724898,UNKNOWN
1417,https://www.onthemarket.com/details/14966487/,3 bedroom semi-detached house for sale,"Orchard Way, Holmer Green, HP15",625000,Guide price,Added > 14 days,Semi-detached house,3 bed,1bath,EPC rating not available,Size info not available,"[""Tenure: Freehold"", ""Spacious 3 bedroom semi detached cottage"", ""Quiet location close to local shops"", ""Much sought after village"", ""Well regarded local schooling"", ""3 double bedrooms, 2 spacious reception rooms"", ""Good size garden""]",51.661845248011,-0.695157345682,FREEHOLD
1418,https://www.onthemarket.com/details/14762278/,3 bedroom detached house for sale,"Nuneham Grove, Westcroft",400000,Guide price,Reduced < 7 days,Detached house,3 bed,2bath,EPC rating: D*,990 sq ft / 92 sq m,"[""Tenure: Freehold"", ""DETACHED"", ""THREE BEDROOMS"", ""OFF ROAD PARKING"", ""GARAGE"", ""SOUGHT AFTER LOCATION"", ""COUNCIL TAX BAND D""]",52.0080548,-0.7979701,FREEHOLD
1419,https://www.onthemarket.com/details/14979326/,2 bedroom semi-detached bungalow for sale,"Milford Ave, Milton Keynes MK11",450000,Guide price,Added > 14 days,Semi-detached bungalow,2 bed,1bath,EPC rating not available,731 sq ft / 68 sq m,"[""Tenure: Freehold"", ""TWO/THREE BEDROOM SEMI DETACHED BUNGALOW"", ""GARAGE AND DRIVEWAY"", ""NO UPPER CHAIN"", ""APPROXIMATE 15 MINUTE WALK TO STONY STRATFORD HIGH STREET"", ""SHORT DRIVE TO WOLVERTON MAINLINE TRAIN STATION"", ""GOOD ROAD LINKS"", ""LOUNGE (15`0 x 10`3 max)"", ""REFITTED SHOWER ROOM"", ""BEDROOM THREE/DINING AREA (9`11 x 6`1 max)"", ""SOUTH FACING REAR GARDEN""]",52.04982919435,-0.846996775517,FREEHOLD
1426,https://www.onthemarket.com/details/14794448/,2 bedroom detached house for sale,"Granborough, Buckingham MK18",495000,Guide price,Added > 14 days,Detached house,2 bed,2bath,EPC rating: G*,548 sq ft / 51 sq m,"[""Tenure: Freehold""]",51.931636699909,-0.889254212794,FREEHOLD
2177,https://www.onthemarket.com/details/13287013/,2 bedroom maisonette for sale,"Maxwell Road, Beaconsfield, HP9",339950,Guide price,Added > 14 days,Maisonette,2 bed,1bath,EPC rating: C*,581 sq ft / 54 sq m,"[""Tenure: Leasehold""]",51.60961,-0.64306,LEASEHOLD
2184,https://www.onthemarket.com/details/14847742/,2 bedroom terraced house for sale,Milton Keynes MK12,278000,Price qualifier not available,Added > 14 days,Terraced house,2 bed,1bath,EPC rating not available,Size info not available,"[""Tenure: Freehold"", ""Two double bedrooms"", ""Separate dining room"", ""Upstairs bathroom"", ""UPVC double glazing"", ""Utility room"", ""Gas to radiator heating"", ""Enclosed rear garden"", ""No upper chain""]",52.0406502,-0.7594092,FREEHOLD
2185,https://www.onthemarket.com/details/13867458/,4 bedroom semi-detached house for sale,"Saltwood Avenue, Kingsmead, Milton Keynes, Buckinghamshire, MK4",525000,Offers over,Added > 14 days,Semi-detached house,4 bed,2bath,EPC rating: C*,"1,293 sq ft / 120 sq m","[""Tenure: Freehold"", ""Three storey semi detached town house"", ""Four bedrooms"", ""Family bathroom, en suite, cloakroom"", ""Kitchen/breakfast room"", ""Two reception rooms"", ""Updated upvc windows"", ""Corner plot with west facing partly walled garden"", ""Garage, parking""]",52.000169414893,-0.805682163794,FREEHOLD
2186,https://www.onthemarket.com/details/15032716/,3 bedroom house for sale,"Ruddlesway, Windsor",650000,Price qualifier not available,Added < 7 days,House,3 bed,0bath,EPC rating: D*,"1,119 sq ft / 104 sq m",[],51.4803096,-0.6527587,UNKNOWN
2187,https://www.onthemarket.com/details/14982580/,3 bedroom detached house for sale,"Rickmansworth Lane, Chalfont St Peter SL9",650000,Price qualifier not available,Added < 14 days,Detached house,3 bed,1bath,EPC rating: E*,Size info not available,"[""Tenure: Freehold"", ""Detached House"", ""Three Bedrooms"", ""Conservatory"", ""Secluded Rear Garden"", ""Garage"", ""No Upper Chain""]",51.622113307158,-0.536767606757,FREEHOLD
2191,https://www.onthemarket.com/details/15020031/,2 bedroom semi-detached house for sale,"Forest Rise, Eaglestone, Milton Keynes, Buckinghamshire, MK6",245000,Offers over,Added < 14 days,Semi-detached house,2 bed,1bath,EPC rating: D*,667 sq ft / 62 sq m,"[""Tenure: Freehold"", ""NO UPPER CHAIN"", ""TWO DOUBLE BEDROOMS"", ""SEMI-DETACHED"", ""DRIVEWAY"", ""KITCHEN/DINER"", ""DOUBLE GLAZING"", ""FRONT & REAR GARDENS"", ""LIVING ROOM"", ""ENTRANCE PORCH"", ""WALKING DISTANCE TO THE HOSPTIAL""]",52.03213489314,-0.737519357918,FREEHOLD
2192,https://www.onthemarket.com/details/14723574/,3 bedroom semi-detached house for sale,"Spearing Road, High Wycombe HP12",385000,Price qualifier not available,Added > 14 days,Semi-detached house,3 bed,2bath,EPC rating: C*,"1,022 sq ft / 95 sq m","[""STUNNING OPEN-PLAN KITCHEN/DINER"", ""SIDE & REAR EXTENDED"", ""SEPARATE UTILITY ROOM"", ""ENCLOSED REAR GARDEN"", ""CLOSE TO JUNC 4 M40"", ""CLOSE TO GRAMMAR SCHOOLS"", ""TWO BATHROOMS"", ""GAS CENTRAL HEATING"", ""DRIVEWAY PARKING"", ""THREE BEDROOMS""]",51.629873634153,-0.781572208601,UNKNOWN
2193,https://www.onthemarket.com/details/13703023/,1 bedroom end of terrace house for sale,"Amersham,  Buckinghamshire,  HP6",325000,Price qualifier not available,Added > 14 days,End of terrace house,1 bed,1bath,EPC rating: E*,528 sq ft / 49 sq m,"[""Tenure: Freehold"", ""Living Room"", ""Kitchen"", ""Bedroom"", ""Family Bathroom"", ""Front Garden"", ""Allocated parking"", ""No onward chain"", ""Gas central heating"", ""One mile to Amersham Train Station""]",51.67495,-0.60813,FREEHOLD
1437,https://www.onthemarket.com/details/14743266/,2 bedroom coach house for sale,"Upende, Aylesbury",270000,Offers in excess of,Added > 14 days,Coach house,2 bed,2bath,EPC rating: C*,635 sq ft / 59 sq m,"[""Tenure: Freehold"", ""Ideal First Home"", ""Two Bedrooms Two Bathrooms"", ""Garage"", ""Court Yard Garden"", ""Close to Local Amenities"", ""Close to Train Station""]",51.833291407462,-0.857573453008,FREEHOLD
1438,https://www.onthemarket.com/details/14632220/,2 bedroom semi-detached house for sale,"Greenwich Gardens, Newport Pagnell MK16",250000,Offers in excess of,Added > 14 days,Semi-detached house,2 bed,1bath,EPC rating: D*,688 sq ft / 64 sq m,"[""Tenure: Freehold"", ""No Upper Chain"", ""Two Double Bedrooms"", ""Parking To The Rear"", ""In Need Of Modernisation"", ""Desirable Location"", ""Kitchen"", ""Bathroom""]",52.077866334107,-0.731369482969,FREEHOLD
1439,https://www.onthemarket.com/details/14989794/,3 bedroom semi-detached house for sale,"High Wycombe,  Buckinghamshire,  HP13",495000,Price qualifier not available,Added < 14 days,Semi-detached house,3 bed,1bath,EPC rating: E*,"1,486 sq ft / 138 sq m","[""Tenure: Freehold"", ""Semi detached Victorian Three bedroom home"", ""Open plan lounge/dining room"", ""Modern fitted kitchen, bathroom & utility room"", ""Driveway parking"", ""1.1 Miles to High Wycombe station, 0.6 to Town"", ""Three double bedrooms"", ""Private rear gardens with raised decking"", ""500m to Hughenden Manor Park"", ""Additional downstairs cloakroom"", ""Summer house""]",51.6345693,-0.7389446,FREEHOLD
1440,https://www.onthemarket.com/details/14850592/,2 bedroom terraced house for sale,"Bower Lane, Eaton Bray, LU6 1RB",340000,Offers in excess of,Reduced < 14 days,Terraced house,2 bed,1bath,EPC rating not available,Size info not available,"[""Outbuilding Home Office or Studio"", ""Village Location"", ""Off Street Parking For 2 Cars To The Rear"", ""Modern Kitchen and Bathroom"", ""Stunning Countryside Views"", ""Close To The Town of Leighton Buzzard"", ""Period Property"", ""Large Landscaped Garden"", ""Call 24/7 To Book A Viewing""]",51.8720801,-0.5798729,UNKNOWN
1441,https://www.onthemarket.com/details/14618096/,4 bedroom detached house for sale,"Longwick, Princes Risborough HP27",587500,Price qualifier not available,Added > 14 days,Detached house,4 bed,2bath,EPC rating: B*,"1,194 sq ft / 111 sq m","[""Tenure: Freehold"", ""Detached Four Bedrooms"", ""Guest Cloakroom & Ensuite"", ""Spacious Open-Plan Kitchen/Dining Room"", ""Bay-Fronted Sitting Room"", ""Close Proximity to Primary School"", ""Generous Driveway Parking"", ""Impeccably Presented Throughout"", ""Council Tax - Band F""]",51.73791,-0.85895,FREEHOLD
1442,https://www.onthemarket.com/details/15046559/,5 bedroom semi-detached house for sale,"Deeds Grove, High Wycombe HP12",509950,Price qualifier not available,Added < 7 days,Semi-detached house,5 bed,2bath,EPC rating not available,Size info not available,"[""OFFERED FOR SALE BY THE WYE PARTNERSHIP"", ""Well Presented and Extended Semi-Detached Property"", ""Spacious & Versatile Accommodation, South West of Town"", ""Entrance Porch, Entrance Hall, Living Room, Conservatory"", ""Kitchen/Breakfast Room, Utility Area, Utility Room"", ""Cloakroom/Shower Room, Integral Garage, Driveway"", ""Four/Five Bedrooms, Family Bathroom,Double Glazing,"", ""Gas Radiator Heating, Large Mature Garden""]",51.627531155528,-0.769298167624,UNKNOWN
1443,https://www.onthemarket.com/details/14428217/,3 bedroom semi-detached house for sale,"Little Linford, Milton Keynes",600000,Offers over,Added > 14 days,Semi-detached house,3 bed,1bath,EPC rating not available,"1,600 sq ft / 149 sq m",[],52.0906617,-0.7701956,UNKNOWN
1460,https://www.onthemarket.com/details/14963195/,1 bedroom apartment for sale,"Clivedon Way, Aylesbury HP19",175000,Guide price,Added > 14 days,Apartment,1 bed,1bath,EPC rating: C*,Size info not available,[],51.834063600202,-0.817608308281,UNKNOWN
2194,https://www.onthemarket.com/details/13556976/,2 bedroom terraced house for sale,"Red Lion Cottages, Stoke Green, Stoke Poges, Slough, SL2",450000,Guide price,Added > 14 days,Terraced house,2 bed,1bath,EPC rating: D*,893 sq ft / 83 sq m,"[""Tenure: Freehold"", ""Lovely character cottage"", ""Within a conservation area"", ""Backing on to open fields"", ""Garden in excess of 100ft"", ""Breakfast and reception rooms"", ""EPC Rating = D""]",51.531286515077,-0.580237917872,FREEHOLD
2195,https://www.onthemarket.com/details/13674446/,1 bedroom apartment for sale,"Leonora Walk, Milton Keynes MK9",200000,Price qualifier not available,Added > 14 days,Apartment,1 bed,1bath,EPC rating: B*,505 sq ft / 47 sq m,"[""Tenure: Leasehold (108 years remaining)"", ""No Above Chain"", ""Ground Floor Apartment"", ""Lounge With Door Opening To Patio Area"", ""Double Bedroom With Built In Wardrobe"", ""Fitted Kitchen With Integrated Appliances"", ""Bathroom"", ""Secure Underground Parking With Allocated Space"", ""Communal Garden"", ""Central Location""]",52.0365285,-0.770931,LEASEHOLD
2196,https://www.onthemarket.com/details/14024303/,3 bedroom detached house for sale,"Disraeli Crescent, High Wycombe HP13",550000,Price qualifier not available,Added > 14 days,Detached house,3 bed,1bath,EPC rating: D*,"1,011 sq ft / 94 sq m","[""Extended And Well Presented Detached Family Home"", ""Living Room, Modern Kitchen/Dining Room, Utility Room"", ""Cloakroom, Three Bedrooms, Bathroom"", ""Large Plot With Delightful Views To The Front"", ""National Trust Woodland To The Rear"", ""Gas C/H, Double Glazing, Garage"", ""Sought After Hughenden Park Location""]",51.641711526547,-0.759769594239,UNKNOWN
2197,https://www.onthemarket.com/details/14565630/,5 bedroom house for sale,"Humphreys Close, Aston Abbotts, Aylesbury, Buckinghamshire, HP22",650000,Offers over,Added > 14 days,House,5 bed,2bath,EPC rating: C*,"2,041 sq ft / 190 sq m","[""Tenure: Freehold"", ""Five bedroom, link detached property"", ""Three reception rooms"", ""Kitchen/breakfast room"", ""Sitting room, dining room, and a garden room"", ""Family bathroom and en suite shower room"", ""Private parking for two, garage and communal parking"", ""Landscaped rear garden"", ""Cul-de-sac location""]",51.872558967208,-0.768807651949,FREEHOLD
2200,https://www.onthemarket.com/details/14949640/,3 bedroom semi-detached house for sale,"Cardiff Way, Kingsmead, Milton Keynes, MK4",425000,Price qualifier not available,Added > 14 days,Semi-detached house,3 bed,2bath,EPC rating: B*,"1,173 sq ft / 109 sq m","[""Tenure: Freehold"", ""Three double bedroom"", ""Master suite to top floor"", ""Fitted high end wardobes to each bedroom"", ""Desirable and Highly Sought-After Location"", ""Show home condition"", ""En-suite to master"", ""High standard and quality upgraded fittings throughout""]",51.998418209782,-0.80344659827,FREEHOLD
2201,https://www.onthemarket.com/details/15048045/,2 bedroom semi-detached house for sale,"Heath Road, Great Brickhill, Buckinghamshire",300000,Guide price,Added < 7 days,Semi-detached house,2 bed,1bath,EPC rating: D*,474 sq ft / 44 sq m,"[""Semi detached character cottage."", ""Recently refitted kitchen and bathrooms."", ""Located in the heart of Great Brickhill."", ""Two good size bedrooms."", ""Enclosed rear garden."", ""Off road parking."", ""Walking distance of two national country parks."", ""Attention investors and first time buyers."", ""Walking distance of The Old Red Lion and Cricket Club."", ""Complete upper chain.""]",51.9596933,-0.6692205,UNKNOWN
2202,https://www.onthemarket.com/details/13482337/,3 bedroom terraced house for sale,"Tetherdown, Prestwood HP16",399950,Price qualifier not available,Added > 14 days,Terraced house,3 bed,1bath,EPC rating: D*,839 sq ft / 78 sq m,"[""Well presented three bedroom terraced house"", ""Quiet walkway position"", ""Completed chain"", ""Garage and Parking"", ""Newly fitted carpets throughout"", ""EPC Rating:""]",51.692418985391,-0.73752948583,UNKNOWN
1446,https://www.onthemarket.com/details/14978945/,3 bedroom terraced house for sale,"Calvert, Buckinghamshire MK18",265000,Guide price,Added > 14 days,Terraced house,3 bed,1bath,EPC rating: D*,807 sq ft / 75 sq m,"[""Tenure: Freehold""]",51.91567161513,-0.944639438322,FREEHOLD
1447,https://www.onthemarket.com/details/12812342/,2 bedroom apartment for sale,"Westhorpe House, Westhorpe Park, Marlow, SL7",550000,Guide price,Added > 14 days,Apartment,2 bed,2bath,EPC rating: C*,753 sq ft / 70 sq m,"[""Tenure: Leasehold (992 years remaining)"", ""Beautifully appointed interiors"", ""Grade II listed converted manor house"", ""Open plan living area and kitchen"", ""Private outdoor terrace"", ""Set within about 5.5 acres of communal grounds"", ""Two allocated parking spaces"", ""EPC Rating = C""]",51.5876256,-0.7879513,LEASEHOLD
1452,https://www.onthemarket.com/details/14692514/,3 bedroom semi-detached house for sale,"Buckingham, Buckinghamshire MK18",320000,Offers in excess of,Reduced < 7 days,Semi-detached house,3 bed,2bath,EPC rating: B*,818 sq ft / 76 sq m,"[""Tenure: Freehold""]",52.0002144,-0.9876049,FREEHOLD
1456,https://www.onthemarket.com/details/14514795/,3 bedroom semi-detached house for sale,"Rowan Avenue, High Wycombe HP13",359950,Price qualifier not available,Added > 14 days,Semi-detached house,3 bed,2bath,EPC rating: D*,775 sq ft / 72 sq m,"[""OFFERED FOR SALE BY THE WYE PARTNERSHIP"", ""Three Bedroom Semi Detached House Close to Town & Train Station"", ""Porch, Lounge, Kitchen/Dining Room, Bathroom, Lean-to/Storage Room"", ""Loft with Pull Down Ladder and \""Velux\"" Windows, Front & Rear Gradens"", ""Home Office/Workshop Requiring Finishing, No Onward Chain""]",51.633517271304,-0.732740787497,UNKNOWN
1457,https://www.onthemarket.com/details/13615207/,5 bedroom townhouse for sale,"Firemans Run, Woburn Sands, Milton Keynes",425000,Price qualifier not available,Added > 14 days,Townhouse,5 bed,3bath,EPC rating: C*,"1,184 sq ft / 110 sq m","[""Five Bedroom Home"", ""Townhouse Style"", ""Woburn Sands Location"", ""Two En-Suite Shower Rooms"", ""Open Plan Living Area"", ""Bright and Spacious"", ""Rear Garden with Decking"", ""Parking for Two Vehicles"", ""Viewing Highly Recommended"", ""EPC Rating C""]",52.0169104,-0.6521368,UNKNOWN
