id,property_url,title,address,price,pricing_qualifier,listing_time,property_type,bedrooms,bathrooms,epc_rating,size,features,normalized_address,source,latitude,longitude,Unique Transaction Identifier,Price,Date of Transaction,Postal Code,Property Type,Old/New,Duration,PAON,SAON,Street,Locality,Town/City,District,County,PPD Category Type,Record Status,Date
407.0,https://www.onthemarket.com/details/13745043/,3 bedroom detached house for sale,"Hylton Road, High Wycombe HP12",500000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,3 bed,1bath,EPC rating: C*,925 sq ft / 86 sq m,"['FOR SALE BY WYE RESIDENTIAL', 'A Bay Fronted Detached Family Home', 'Well Presented Accommodation', 'Delightful Views To The Front Across The Valley', 'Living Room, Separate Dining Room, Kitchen', 'Three Bedrooms, Bathroom', 'Driveway Parking, Secluded Rear Garden', 'Quiet Cul-De-Sac Location']","Hylton Road, High Wycombe HP12, Buckinghamshire",scraped,51.63253665113,-0.786236654002,,500000.0,,,D,,,,,,,,,,,,2023-12-31
408.0,https://www.onthemarket.com/details/13361906/,3 bedroom terraced house for sale,High Wycombe HP11 2RE,310000.0,Offers in excess of,OnTheMarket > 14 days,Terraced house,3 bed,1bath,EPC rating: E*,710 sq ft / 66 sq m,['Tenure: Freehold'],"High Wycombe HP11 2RE, Buckinghamshire",scraped,51.6317449,-0.75596,,310000.0,,,T,,,,,,,,,,,,2023-12-31
409.0,https://www.onthemarket.com/details/12570993/,3 bedroom terraced house for sale,3 Bedroom House For Sale - HP11,330000.0,Offers in excess of,OnTheMarket > 14 days,Terraced house,3 bed,1bath,EPC rating: E*,441 sq ft / 41 sq m,['Tenure: Freehold'],"3 Bedroom House For Sale - HP11, Buckinghamshire",scraped,51.61732,-0.754361798,,330000.0,,,T,,,,,,,,,,,,2023-12-31
410.0,https://www.onthemarket.com/details/13929907/,4 bedroom townhouse for sale,"Sakura Walk, Willen Park, MK15",450000.0,Guide price,OnTheMarket > 14 days,Townhouse,4 bed,3bath,EPC rating: C*,"1,463 sq ft / 136 sq m","['Tenure: Freehold', '4 BEDROOM END TOWN HOUSE', 'THREE BATHROOMS', 'OFF ROAD PARKING', 'CARPORT', 'GREAT LOCATION', 'SPACIOUS LIVING', 'NO UPWARDS CHAIN', 'PERFECT FOR COMMUTERS', 'GARDEN']","Sakura Walk, Willen Park, MK15, Buckinghamshire",scraped,52.054602705405,-0.730369984377,,450000.0,,,D,,,,,,,,,,,,2023-12-31
411.0,https://www.onthemarket.com/details/14048282/,2 bedroom apartment for sale,"High Street, Buckingham MK18",175000.0,Price qualifier not available,OnTheMarket > 14 days,Apartment,2 bed,1bath,EPC rating: D*,667 sq ft / 62 sq m,"['Tenure: Leasehold (96 years remaining)', 'Two double bedrooms', 'Lounge-diner', 'Wet room', 'Cloakroom', 'Balcony', 'Town centre location', 'No upper chain']","High Street, Buckingham MK18, Buckinghamshire",scraped,52.001530827534,-0.985532891165,,175000.0,,,F,,,,,,,,,,,,2023-12-31
412.0,https://www.onthemarket.com/details/14026241/,3 bedroom semi-detached house for sale,"Newtown Road, Marlow, SL7",650000.0,Offers in excess of,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating not available,Size info not available,"['Tenure: Freehold', 'THREE Bedroom Semi-Detached', 'SHORT walk into Marlow and Station', 'MODERN Interior / SCOPE to Extend', 'LARGE South facing GARDEN', 'DRIVEWAY Parking for TWO Cars', 'GREAT School Catchment /Transport Links']","Newtown Road, Marlow, SL7, Buckinghamshire",scraped,51.576549722717,-0.764334134978,,650000.0,,,S,,,,,,,,,,,,2023-12-31
413.0,https://www.onthemarket.com/details/13953550/,2 bedroom coach house for sale,"Fullers Ground, Eagle Farm South, Milton Keynes",275000.0,Offers in region of,OnTheMarket > 14 days,Coach house,2 bed,2bath,EPC rating: B*,613 sq ft / 57 sq m,"['En-suite shower room', 'Modern Coachhouse', 'Open plan living area', 'Stylish kitchen with integrated appliances', 'Two double bedrooms', 'Carport', 'Good decorative order', 'Rear garden', 'Energy rating B', 'Council tax band B']","Fullers Ground, Eagle Farm South, Milton Keynes, Buckinghamshire",scraped,52.035788790556,-0.650048837197,,275000.0,,,F,,,,,,,,,,,,2023-12-31
414.0,https://www.onthemarket.com/details/13478013/,2 bedroom apartment for sale,"The Vizion, Central Milton Keynes",260000.0,Price qualifier not available,OnTheMarket > 14 days,Apartment,2 bed,2bath,EPC rating: B*,764 sq ft / 71 sq m,"['Ground floor apartment', 'Two double bedrooms', 'En-suite & family bathroom', 'Private garden area', 'Spacious open plan living space', 'Modern kitchen with appliances', 'City centre location - half a mile to train station', 'No onward chain', 'Council tax band: C']","The Vizion, Central Milton Keynes, Buckinghamshire",scraped,52.039083781,-0.763249179,,260000.0,,,F,,,,,,,,,,,,2023-12-31
415.0,https://www.onthemarket.com/details/13333793/,1 bedroom maisonette for sale,"Wolverton Park Road, Wolverton, Milton Keynes",174950.0,Price qualifier not available,OnTheMarket > 14 days,Maisonette,1 bed,1bath,EPC rating: B*,677 sq ft / 63 sq m,"['Modern maisonette', 'Close to the Grand Union Canal', 'Close proximity to Wolverton station', 'Open plan lounge/diner', 'Fitted kitchen', 'Quality fitted bathroom with shower', 'Allocated parking', 'One bedroom', 'Council tax band A', 'Energy rating B']","Wolverton Park Road, Wolverton, Milton Keynes, Buckinghamshire",scraped,52.066343686894,-0.805699133093,,174950.0,,,F,,,,,,,,,,,,2023-12-31
416.0,https://www.onthemarket.com/details/13657981/,3 bedroom bungalow for sale,"Windmill Hill Drive, Bletchley, Milton Keynes",400000.0,Offers in excess of,OnTheMarket > 14 days,Bungalow,3 bed,1bath,EPC rating: D*,914 sq ft / 85 sq m,"['DETACHED BUNGALOW', 'THREE BEDROOMS', 'LOUNGE/DINER', 'KITCHEN', 'SHOWER ROOM', 'GARAGE WITH OFF ROAD PARKING', 'LANDSCAPED REAR GARDEN']","Windmill Hill Drive, Bletchley, Milton Keynes, Buckinghamshire",scraped,51.989147051172,-0.775652879957,,400000.0,,,D,,,,,,,,,,,,2023-12-31
417.0,https://www.onthemarket.com/details/12980756/,1 bedroom apartment for sale,"Barrosa Way, Whitehouse, Milton Keynes, Bucks, MK8",190000.0,Offers over,OnTheMarket > 14 days,Apartment,1 bed,1bath,EPC rating: B*,548 sq ft / 51 sq m,['Tenure: Leasehold'],"Barrosa Way, Whitehouse, Milton Keynes, Bucks, MK8, Buckinghamshire",scraped,52.032391690045,-0.813670273507,,190000.0,,,F,,,,,,,,,,,,2023-12-31
418.0,https://www.onthemarket.com/details/14001735/,3 bedroom semi-detached house for sale,"Stella Close, Aylesbury",385000.0,Offers over,OnTheMarket > 14 days,Semi-detached house,3 bed,2bath,EPC rating: B*,"1,259 sq ft / 117 sq m","['Tenure: Freehold', 'Close to Local Amenities', '0.7 Miles from the Station', '3 Double Bedrooms', 'En Suite to Master', 'Plenty of Parking', 'Close to Schools']","Stella Close, Aylesbury, Buckinghamshire",scraped,51.834671724122,-0.85042575393,,385000.0,,,S,,,,,,,,,,,,2023-12-31
419.0,https://www.onthemarket.com/details/14000001/,3 bedroom detached bungalow for sale,"New Road, High Wycombe HP14",550000.0,Price qualifier not available,OnTheMarket > 14 days,Detached bungalow,3 bed,1bath,EPC rating not available,Size info not available,"['An Extended Detached Bungalow With Flexible Accommodation', 'Three/Four Bedrooms With Ensuite Shower Room To Manin Bedroom', 'Large Living Room Opening To Decent Size Rear Garden', 'Ample Off Street Parking', 'Offered With No Onward Chain']","New Road, High Wycombe HP14, Buckinghamshire",scraped,51.626172552226,-0.84875944593,,550000.0,,,D,,,,,,,,,,,,2023-12-31
420.0,https://www.onthemarket.com/details/14047913/,1 bedroom apartment for sale,"Aylesbury, Aylesbury HP19",185000.0,Guide price,OnTheMarket > 14 days,Apartment,1 bed,1bath,EPC rating: D*,387 sq ft / 36 sq m,"['Tenure: Leasehold (119 years remaining)', 'No Chain', 'One Bedroom', 'Ground Floor', 'Fitted Wardrobes', 'High Spec Apartment', 'Close To Station', 'Potential 6.16% Yield', 'Conservation Area', 'Walking Distance To Shops', 'Timber Sash Windows']","Aylesbury, Aylesbury HP19, Buckinghamshire",scraped,51.82774,-0.81538,,185000.0,,,F,,,,,,,,,,,,2023-12-31
421.0,https://www.onthemarket.com/details/13410358/,3 bedroom end of terrace house for sale,"Bakers Orchard, High Wycombe HP10",500000.0,Offers in region of,OnTheMarket > 14 days,End of terrace house,3 bed,2bath,EPC rating not available,Size info not available,"['3 Bedrooms', 'End Terrace', 'Modern Family Home', 'Fitted Kitchen', 'En Suite To Master', 'No Upper Chain']","Bakers Orchard, High Wycombe HP10, Buckinghamshire",scraped,51.587533879082,-0.684614097385,,500000.0,,,T,,,,,,,,,,,,2023-12-31
422.0,https://www.onthemarket.com/details/13825402/,3 bedroom semi-detached bungalow for sale,"Tweenways, Chesham",650000.0,Guide price,OnTheMarket > 14 days,Semi-detached bungalow,3 bed,2bath,EPC rating: D*,"1,065 sq ft / 99 sq m","['Tenure: Freehold', 'Wheelchair friendly house and garden', 'Versatile accommodation (3 bedrooms)', 'Very close to Chesham Grammer School (Ofted - outstanding)', '0.65 mile walk from the bustling town and amenities', 'Cul-de-sac location', 'Welcoming reception hall', '85ft South-Westerly facing garden', 'Secondary front entrance, ideal for those wishing to work from home or create a small annexe', 'Opportunity to extend (STPP)', 'No onward chain']","Tweenways, Chesham, Buckinghamshire",scraped,51.7100242,-0.598409,,650000.0,,,D,,,,,,,,,,,,2023-12-31
423.0,https://www.onthemarket.com/details/12927037/,2 bedroom apartment for sale,"Small Exclusive Development, Large Communal Gardens",265000.0,Price qualifier not available,OnTheMarket < 7 days,Apartment,2 bed,1bath,EPC rating: C*,645 sq ft / 60 sq m,"['Spacious 1st Floor Apartment', 'Large Lounge/Diner', 'Separate Refitted Kitchen', 'Refitted Modern Bathroom', 'Extensive Communal gardens', 'Parking']","Small Exclusive Development, Large Communal Gardens, Buckinghamshire",scraped,51.83479,-0.79912,,265000.0,,,F,,,,,,,,,,,,2023-12-31
424.0,https://www.onthemarket.com/details/13920266/,3 bedroom semi-detached house for sale,"Warrendene Road, Hughenden Valley, High Wycombe, HP14",650000.0,Offers in excess of,OnTheMarket > 14 days,Semi-detached house,3 bed,2bath,EPC rating: B*,"1,270 sq ft / 118 sq m","['Tenure: Freehold', '3 Bedroom Semi-Detached House', 'Well Presented Family Home', 'Modern Fitted Kitchen/Breakfast Room', 'Spacious Living Room', 'Family Bathroom', 'Shower Room', '1238 Sq. Ft', 'Off-Street Parking', 'Smart Car Charger', '3.5 Years of Builder Guarantee']","Warrendene Road, Hughenden Valley, High Wycombe, HP14, Buckinghamshire",scraped,51.672476187434,-0.755295110951,,650000.0,,,S,,,,,,,,,,,,2023-12-31
425.0,https://www.onthemarket.com/details/13935755/,3 bedroom semi-detached house for sale,"North Crawley, Newport Pagnell MK16",400000.0,Offers in excess of,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating not available,"4,413 sq ft / 410 sq m","['Tenure: Freehold', 'Newly Refurbished', 'Three Bedrooms', 'Re-Fitted Kitchen', 'Re-Fitted Bathroom', 'Ample Parking', 'Outhouse', 'Ready to put your own stamp on']","North Crawley, Newport Pagnell MK16, Buckinghamshire",scraped,52.083121007925,-0.690153638589,,400000.0,,,S,,,,,,,,,,,,2023-12-31
426.0,https://www.onthemarket.com/details/13863079/,1 bedroom apartment for sale,"Wethered Road, Marlow, Buckinghamshire, SL7",200000.0,Guide price,OnTheMarket > 14 days,Apartment,1 bed,1bath,EPC rating: C*,495 sq ft / 46 sq m,"['Tenure: Leasehold', 'Spacious ground floor flat', 'Convenient and popular location', 'Within easy reach of Marlow high street', '24 Hour careline response team', 'Over 55’s only', 'Lovely communal grounds', 'No onward chain', 'EPC Rating = C']","Wethered Road, Marlow, Buckinghamshire, SL7",scraped,51.575163432491,-0.777050573717,,200000.0,,,F,,,,,,,,,,,,2023-12-31
427.0,https://www.onthemarket.com/details/13121898/,3 bedroom maisonette for sale,"Grove Court, Beaconsfield, HP9",350000.0,Guide price,OnTheMarket > 14 days,Maisonette,3 bed,0bath,EPC rating not available,940 sq ft / 87 sq m,"['Tenure: Leasehold (106 years remaining)', 'Central location', '3 bedrooms', 'Ideal First time buy', 'Long lease 107 years', '2 reception rooms', 'Walk to station', 'In need of modernisation', 'Great rental opportunity']","Grove Court, Beaconsfield, HP9, Buckinghamshire",scraped,51.609766992801,-0.645012197909,,350000.0,,,F,,,,,,,,,,,,2023-12-31
428.0,https://www.onthemarket.com/details/14045000/,4 bedroom detached house for sale,"Nottingham Grove, Bletchley, Milton Keynes",485000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating: D*,"1,001 sq ft / 93 sq m","['DOWNSTAIRS CLOAKROOM', 'EN-SUITE TO MASTER BEDROOM', 'PRIVATE REAR GARDEN', 'SINGLE GARAGE', 'EXTENDED KITCHEN/DINER', 'IMMACULATE CONDITION THROUGHOUT']","Nottingham Grove, Bletchley, Milton Keynes, Buckinghamshire",scraped,52.00255245273,-0.759837554841,,485000.0,,,D,,,,,,,,,,,,2023-12-31
429.0,https://www.onthemarket.com/details/12266061/,3 bedroom semi-detached house for sale,"Bois Moor Road, Chesham",441000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,2bath,EPC rating: C*,796 sq ft / 74 sq m,"['Semi Detached Character Property', 'Popular Leafy Location', 'Good Sized Living Room, with Former Inglenook Feature Fireplace', '3 Bedrooms off Landing', 'Attractive Kitchen/breakfast Room', 'Large Bathroom with Separate Shower Cubicle', 'Easy Access to Amersham and Chesham Stations', 'South Westerly Garden Over 50ft.', 'Extra 1st Floor WC.']","Bois Moor Road, Chesham, Buckinghamshire",scraped,51.6969839,-0.6053506,,441000.0,,,S,,,,,,,,,,,,2023-12-31
430.0,https://www.onthemarket.com/details/12741486/,3 bedroom detached house for sale,"Cuckoo Way, Aylesbury",375000.0,Offers in excess of,Reduced < 14 days,Detached house,3 bed,2bath,EPC rating: C*,839 sq ft / 78 sq m,"['Two reception rooms', 'Two bathrooms', 'Garage', 'Private garden', 'Driveway parking', 'Close to shops', 'Close to restaurants', 'Close to town centre', 'Detached']","Cuckoo Way, Aylesbury, Buckinghamshire",scraped,51.817751652657,-0.845869194375,,375000.0,,,D,,,,,,,,,,,,2023-12-31
431.0,https://www.onthemarket.com/details/13466384/,3 bedroom detached house for sale,"Main Street, Grendon Underwood, Buckinghamshire.",600000.0,Guide price,OnTheMarket > 14 days,Detached house,3 bed,2bath,EPC rating: E*,"1,130 sq ft / 105 sq m","['Tenure: Freehold', 'Detached', 'Large Garden', 'Contemporary Interior', 'Extensive Parking', 'Outbuilding/Annexe', '1 Bedroom Self Contained Annexe', 'Expired Planning Consent to Extend', 'Expired Planning Consent for Garage']","Main Street, Grendon Underwood, Buckinghamshire.",scraped,51.8776993,-1.004615,,600000.0,,,D,,,,,,,,,,,,2023-12-31
432.0,https://www.onthemarket.com/details/13024641/,3 bedroom terraced house for sale,"Spearing Road, High Wycombe",400000.0,Price qualifier not available,OnTheMarket > 14 days,Terraced house,3 bed,1bath,EPC rating: C*,"1,011 sq ft / 94 sq m","['Three Bedroom Family Home', 'Exceptional Presentation', 'Contemporary Styling', 'Modern Bathroom', 'Backing Onto Woodland', 'Driveway parking']","Spearing Road, High Wycombe, Buckinghamshire",scraped,51.6272352,-0.782158,,400000.0,,,T,,,,,,,,,,,,2023-12-31
433.0,https://www.onthemarket.com/details/13409586/,3 bedroom terraced house for sale,"Nelson Street, Buckingham,",349995.0,Price qualifier not available,OnTheMarket > 14 days,Terraced house,3 bed,2bath,EPC rating: E*,"1,005 sq ft / 93 sq m","['Three bedrooms', 'Grade II listed cottage', 'Many character features', 'Gas central heating', 'Ground floor wet room', 'First floor bathroom', 'Roof top decking', 'Terraced rear garden']","Nelson Street, Buckingham,, Buckinghamshire",scraped,51.9972416,-0.9910981,,349995.0,,,T,,,,,,,,,,,,2023-12-31
434.0,https://www.onthemarket.com/details/12905832/,5 bedroom detached house for sale,"Genesis Green, Milton Keynes",625000.0,Offers over,OnTheMarket > 14 days,Detached house,5 bed,1bath,EPC rating: B*,"1,754 sq ft / 163 sq m","['Tenure: Freehold', 'DETACHED', 'FIVE DOUBLE BEDROOMS', 'TWO ENSUITES', 'DUAL ASPECT LOUNGE', 'INTEGRATED APPLIANCES', 'OFF ROAD PARKING', 'GARAGE']","Genesis Green, Milton Keynes, Buckinghamshire",scraped,52.014364994603,-0.730395019395,,625000.0,,,D,,,,,,,,,,,,2023-12-31
435.0,https://www.onthemarket.com/details/13128942/,3 bedroom terraced house for sale,"Gilbert Scott Gardens, Gawcott",267500.0,Price qualifier not available,OnTheMarket > 14 days,Terraced house,3 bed,1bath,EPC rating not available,Size info not available,"['Three Bedrooms', 'Open Plan Lounge/Kitchen/Diner', 'Two Allocated Parking Spaces', 'Ideal Investment or First Time Buy', 'Village Location', 'Ground Floor Cloakroom', 'EPC Rating C']","Gilbert Scott Gardens, Gawcott, Buckinghamshire",scraped,51.9814027,-1.005653,,267500.0,,,T,,,,,,,,,,,,2023-12-31
436.0,https://www.onthemarket.com/details/12833382/,2 bedroom apartment for sale,"Berks Hill, Chorleywood",475000.0,Guide price,OnTheMarket > 14 days,Apartment,2 bed,2bath,EPC rating: B*,667 sq ft / 62 sq m,"['Tenure: Leasehold', 'Two bedrooms', 'Resident parking', 'Well-presented throughout']","Berks Hill, Chorleywood, Buckinghamshire",scraped,51.65,-0.53333,,475000.0,,,F,,,,,,,,,,,,2023-12-31
437.0,https://www.onthemarket.com/details/13396217/,3 bedroom terraced house for sale,The Cherries Wexham,525000.0,Offers in excess of,OnTheMarket > 14 days,Terraced house,3 bed,1bath,EPC rating not available,Size info not available,"['Three Bedroom House', 'Mid Terrace', 'Wexham Lea', 'Scope For Off Road Parking', 'Close To Popular Schools', 'No Onwards Chain', 'Council Tax Band: D', 'EPC: TBC']","The Cherries Wexham, Buckinghamshire",scraped,51.53141,-0.55248,,525000.0,,,T,,,,,,,,,,,,2023-12-31
438.0,https://www.onthemarket.com/details/13794751/,2 bedroom end of terrace house for sale,"High Street North, Stewkley, LU7",260000.0,Guide price,OnTheMarket > 14 days,End of terrace house,2 bed,1bath,EPC rating: D*,495 sq ft / 46 sq m,"['Village Location', 'Private Rear Garden', '2 Double Bedrooms', 'Surrounded By Countryside', ""Buckinghamshire's Best Kept Village"", 'Gas Central Heating', '10 Minute Drive To Train Station with Fast Trains to London', 'Spacious loft with a large access hatch', 'Call NOW 24/7 or book instantly online to View']","High Street North, Stewkley, LU7, Buckinghamshire",scraped,51.932212379954,-0.766304067626,,260000.0,,,T,,,,,,,,,,,,2023-12-31
439.0,https://www.onthemarket.com/details/14042774/,2 bedroom apartment for sale,"Technology House, Furlong Road, Bourne End, Buckinghamshire, SL8",385000.0,Guide price,OnTheMarket > 14 days,Apartment,2 bed,1bath,EPC rating: C*,871 sq ft / 81 sq m,"['Tenure: Leasehold (990 years remaining)', 'First floor two bedroom apartment', 'Presented in good decorative order', 'Close proximity to the town centre and station', 'Allocated parking', 'EPC Rating = E']","Technology House, Furlong Road, Bourne End, Buckinghamshire, SL8",scraped,51.576515787749,-0.707985808899,,385000.0,,,F,,,,,,,,,,,,2023-12-31
440.0,https://www.onthemarket.com/details/13921074/,3 bedroom semi-detached house for sale,"Western Drive, Milton Keynes MK19",325000.0,Offers over,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating: D*,871 sq ft / 81 sq m,"['Tenure: Freehold', 'THREE BEDROOM SEMI DETACHED FAMILY HOME', 'GARAGE AND DRIVEWAY', 'CONSERVATORY (16`10 x 8`1 max)', 'SOUGHT AFTER VILLAGE LOCATION', 'OUTSIDE OFFICE (7`10 x 7`6 max)', 'CLOSE TO LOCAL SHOPS AND AMENITIES', 'LOUNGE (16`9 x 15`11 max)', 'KITCHEN/BREAKFAST ROOM (11`3 x 10`2 max)', 'BEDROOM ONE (11`7 x 8`8 max)', 'APPROX 10 MINUTE DRIVE TO WOLVERTON MAINLINE TRAIN STATION']","Western Drive, Milton Keynes MK19, Buckinghamshire",scraped,52.116520108539,-0.831372713328,,325000.0,,,S,,,,,,,,,,,,2023-12-31
441.0,https://www.onthemarket.com/details/13737679/,4 bedroom semi-detached house for sale,"Bletchley, Buckinghamshire MK3",415000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,4 bed,2bath,EPC rating: D*,"1,216 sq ft / 113 sq m","['Tenure: Freehold', 'Windmill Hill Development', 'Semi-Detached', 'Extended', 'Open Plan Living', 'Four Bedrooms', 'En-Suite to Master', 'Parking', 'Private Garden']","Bletchley, Buckinghamshire MK3",scraped,51.99532,-0.7378,,415000.0,,,S,,,,,,,,,,,,2023-12-31
442.0,https://www.onthemarket.com/details/12822542/,2 bedroom apartment for sale,"Seven Hills Road, Iver, Buckinghamshire, SL0",479950.0,Price qualifier not available,OnTheMarket > 14 days,Apartment,2 bed,2bath,EPC rating not available,Size info not available,"['Tenure: Leasehold (99 years remaining)', 'Stunning garden flat', '2 Double bedrooms', '2 Allocated parking spaces', ""Residents' gym and tennis courts"", 'Beautiful communal grounds', 'Gated development']","Seven Hills Road, Iver, Buckinghamshire, SL0",scraped,51.552411689874,-0.526479925999,,479950.0,,,F,,,,,,,,,,,,2023-12-31
